total.pckts,tcp.pct,udp.pct,http.pct,other.pct,ip.src.unique,ip.dest.unique,eth.src.unique,eth.dest.unique,pkt.length.mean,pkt.length.std,pkt.length.var,pkt.length.min,pkt.length.max,pkt.length.pquartil,pkt.length.med,pkt.length.tquartil,pkt.delta.mean,pkt.delta.std,pkt.delta.var,pkt.delta.min,pkt.delta.max,pkt.delta.pquartil,pkt.delta.med,pkt.delta.tquartil,ttl.mean,ttl.std,ttl.var,ttl.min,ttl.max,ttl.pquartil,ttl.med,ttl.tquartil,tcp.flag.urg.count,tcp.flag.ack.count,tcp.flag.push.count,tcp.flag.reset.count,tcp.flag.syn.count,tcp.flag.fyn.count,dest.port.entropy,src.port.entropy,tcp.seq.entropy,http.statusok,http.statusnotok,http.get.pct,http.post.pct,http.othermethods.pct,http.useragent.unique,http.url.unique,http.avg.url.len,apache.total.access.logs,apache.unique.ips,apache.get.count,apache.nonget.count,apache.unique.urls,apache.avg.url.length,apache.status.200.count,apache.status.non200.count,apache.avg.request.size,apache.unique.user.agents,firewall.total.logs,firewall.unique.src.ips,firewall.unique.dest.ips,firewall.unique.src.ports,firewall.unique.dest.ports,firewall.unique.prot,firewall.avg.pkt.length,firewall.avg.ttl,firewall.avg.win.size,firewall.count.seq,firewall.count_ACK,firewall.unique.marks,firewall.unique.in.interface,firewall.unique.mac,firewall.tos,firewall.precedence,label
1544,80.56994818652849,0.0,19.4300518134715,0.0,26,26,26,26,168.39637305699483,271.62902800084254,73782.3288526825,66.0,990.0,66.0,66.0,74.0,0.0005966153141191,0.0053533819471424,2.865869827199064e-05,-7.3391e-05,0.090274263,1.77655e-05,5.4267e-05,0.00017703125,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1394,300,0,300,300,0.6231790453542043,0.6512686530675054,0.869744990490317,9.71502590673575,90.28497409326424,9.71502590673575,0.0,90.28497409326424,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1527,80.35363457760315,0.0,19.64636542239685,0.0,26,26,26,26,169.53634577603142,272.92155548334847,74486.17544745047,66.0,990.0,66.0,66.0,74.0,0.0006023726005239,0.005410989993015,2.9278812704509487e-05,-6.2607e-05,0.089805902,1.7933e-05,5.0665e-05,0.000176825,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1377,300,0,300,300,0.6286295070003343,0.6460194839700971,0.8559610094460312,9.823182711198427,90.17681728880156,9.823182711198427,0.0,90.17681728880156,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1526,80.34076015727392,0.0,19.65923984272608,0.0,26,26,26,26,169.60419397116644,272.99814078891154,74527.98487420236,66.0,990.0,66.0,66.0,74.0,0.0006039483263433,0.0053491407137141,2.861330637511475e-05,-8.1596e-05,0.089662841,1.784575e-05,4.982e-05,0.0001803269999999,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1376,300,0,300,300,0.6289531687673497,0.6457078342833683,0.8550393694190349,9.82961992136304,90.17038007863697,9.82961992136304,0.0,90.17038007863697,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1533,80.43052837573386,0.0,19.569471624266143,0.0,26,26,26,26,169.13111545988258,272.46334297936045,74236.2732674886,66.0,990.0,66.0,66.0,74.0,0.0006007994735812,0.0053936815442923,2.909180060124003e-05,-7.1836e-05,0.089951013,1.7856e-05,5.0038e-05,0.000199842,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1383,300,0,300,300,0.626694683525954,0.6478826298046115,0.8612031436479686,9.784735812133071,90.21526418786692,9.784735812133071,0.0,90.21526418786692,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1520,80.26315789473685,0.0,19.73684210526316,0.0,26,26,26,26,170.01315789473685,273.4589591298878,74779.80232840164,66.0,990.0,66.0,66.0,74.0,0.0006050953111842,0.0053116463975328,2.8213587452423555e-05,-7.9818e-05,0.088743681,1.882275e-05,5.0919000000000005e-05,0.0001967215,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1370,300,0,300,297,0.628877885723572,0.6455661864130553,0.8558137585326333,9.86842105263158,90.13157894736842,9.86842105263158,0.0,90.13157894736842,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1471,79.60571040108769,0.0,20.394289598912305,0.0,26,26,26,26,173.47790618626786,277.30817728982214,76899.82519180344,66.0,990.0,66.0,66.0,74.0,0.0006796991529571,0.0058644831355213,3.4392162446814564e-05,-6.676e-05,0.088460858,1.8156e-05,4.9419e-05,0.000179805,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1321,300,0,300,283,0.6341009666698935,0.6360831487070687,0.7784901018787332,10.197144799456153,89.80285520054385,10.197144799456153,0.0,89.80285520054385,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1518,80.23715415019763,0.0,19.76284584980237,0.0,26,26,26,26,170.1501976284585,273.6130648652539,74864.10926495763,66.0,990.0,66.0,66.0,74.0,0.000650992458498,0.005813217458218,3.379349721653093e-05,-8.1304e-05,0.089129855,1.8087750000000003e-05,5.64015e-05,0.0001762952499999,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1368,300,0,300,295,0.6193919586071117,0.639400333083461,0.8001908824814726,9.881422924901186,90.1185770750988,9.881422924901186,0.0,90.1185770750988,2,2,19.0,131.0,25.0,131.0,0.0,1.0,1.0,131.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1528,80.36649214659685,0.0,19.63350785340314,0.0,26,26,26,26,169.46858638743456,272.8450321816627,74444.41158621255,66.0,990.0,66.0,66.0,74.0,0.0006482603520942,0.0056060967525184,3.1428320798597706e-05,-6.7604e-05,0.086825495,1.836425e-05,6.0673e-05,0.0002078979999999,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1378,300,0,300,300,0.6174094599799658,0.6382568329928068,0.7976648739161757,9.81675392670157,90.18324607329843,9.81675392670157,0.0,90.18324607329843,2,2,19.0,144.0,25.0,144.0,0.0,1.0,1.0,144.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1476,81.16531165311653,0.0,18.834688346883468,0.0,26,26,26,26,164.28048780487805,266.2510397885943,70889.61618850764,66.0,990.0,66.0,66.0,74.0,0.0006672230460704,0.0056778470212704,3.2237946796949594e-05,-7.3076e-05,0.086908175,1.790375e-05,4.92325e-05,0.00017886175,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1326,278,0,300,286,0.6075181387385594,0.6431833388957315,0.8050085891697681,9.281842818428183,90.7181571815718,9.552845528455284,0.0,90.4471544715447,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1460,81.36986301369863,0.0,18.63013698630137,0.0,26,26,26,26,165.44383561643835,268.4503550793606,72065.59314223476,66.0,990.0,66.0,66.0,74.0,0.000672169309589,0.0057784009791871,3.3389917876270915e-05,-6.7695e-05,0.087466037,1.8672e-05,5.1222000000000005e-05,0.00019224575,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1310,272,0,300,289,0.6106883678638688,0.6372741990696502,0.8081551613741172,9.452054794520548,90.54794520547944,9.178082191780822,0.0,90.82191780821918,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1529,80.3793328973185,0.0,19.62066710268149,0.0,26,26,26,26,169.40091563113145,272.76857080509905,74402.69321905634,66.0,990.0,66.0,66.0,74.0,0.0006480390837148,0.0056188154382073,3.1571086928637235e-05,-5.6331e-05,0.086835312,1.8898e-05,5.1183e-05,0.000181823,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1379,300,0,300,300,0.6168978448557967,0.6350892289813129,0.8577613062813307,9.810333551340744,90.18966644865924,9.810333551340744,0.0,90.18966644865924,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1522,80.28909329829173,0.0,19.71090670170828,0.0,26,26,26,26,169.85545335085413,273.31279111692595,74699.8817881244,66.0,990.0,66.0,66.0,74.0,0.0006506022706964,0.0056080976504237,3.1450759256688905e-05,-4.7628e-05,0.08726935,1.9899e-05,5.336e-05,0.0001996585,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1374,300,0,296,300,0.6189488489242775,0.6353541433090543,0.854892716745751,9.85545335085414,90.14454664914588,9.85545335085414,0.0,90.14454664914588,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1499,79.9866577718479,0.0,20.0133422281521,0.0,26,26,26,26,171.29953302201469,275.15264911233083,75708.98031353345,66.0,990.0,66.0,66.0,74.0,0.0006665029719813,0.0056779293493659,3.223888169639121e-05,-8.2022e-05,0.087043992,1.95205e-05,5.9864e-05,0.0001944105,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1365,300,0,268,300,0.6234799102043993,0.6437460138389791,0.8579029537258215,10.00667111407605,89.99332888592394,10.00667111407605,0.0,89.99332888592394,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1518,80.23715415019763,0.0,19.76284584980237,0.0,26,26,26,26,170.0764163372859,273.6400774399612,74878.89198134797,66.0,990.0,66.0,66.0,74.0,0.0006037055461133,0.0052873700986561,2.7956282560163355e-05,-8.3298e-05,0.088645586,1.807475e-05,5.23965e-05,0.000193182,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1375,300,0,286,300,0.6268248758640428,0.6475324855363992,0.8598050053199612,9.881422924901186,90.1185770750988,9.881422924901186,0.0,90.1185770750988,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1520,80.26315789473685,0.0,19.73684210526316,0.0,26,26,26,26,170.01315789473685,273.45895912988783,74779.80232840165,66.0,990.0,66.0,66.0,74.0,0.0006050686618421,0.0053274457476267,2.83816781939068e-05,-9.202e-05,0.088343772,1.86505e-05,6.0385e-05,0.00020852875,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1370,300,0,300,300,0.6309023329542586,0.6438311312481317,0.8491709072667112,9.86842105263158,90.13157894736842,9.86842105263158,0.0,90.13157894736842,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1519,80.25016458196181,0.0,19.749835418038185,0.0,26,26,26,26,170.08163265306123,273.5359806783368,74821.93272565943,66.0,990.0,66.0,66.0,74.0,0.0006065212574061,0.0053129069018316,2.822697974753e-05,-8.5685e-05,0.088523795,1.78955e-05,5.1108e-05,0.0001890824999999,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1369,300,0,300,300,0.6312283973756256,0.6435172078112683,0.8481295214423131,9.874917709019092,90.12508229098091,9.874917709019092,0.0,90.12508229098091,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1530,80.3921568627451,0.0,19.607843137254903,0.0,26,26,26,26,169.33333333333334,272.6921712750282,74361.02027468932,66.0,990.0,66.0,66.0,74.0,0.0006018118084967,0.0053664750761379,2.8799054742810182e-05,-7.8181e-05,0.089904216,1.836775e-05,5.2999e-05,0.00018267725,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1380,300,0,300,300,0.627522312721555,0.6468656516388718,0.8586409513059325,9.803921568627452,90.19607843137256,9.803921568627452,0.0,90.19607843137256,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1533,80.43052837573386,0.0,19.569471624266143,0.0,26,26,26,26,169.13111545988258,272.46334297936045,74236.2732674886,66.0,990.0,66.0,66.0,74.0,0.000601792863666,0.0054457120691047,2.9655779939592653e-05,-0.000130113,0.090402798,1.7875e-05,4.8915e-05,0.000172947,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1383,300,0,300,300,0.626694683525954,0.6478826298046115,0.8612031436479686,9.784735812133071,90.21526418786692,9.784735812133071,0.0,90.21526418786692,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1535,80.45602605863192,0.0,19.54397394136808,0.0,26,26,26,26,168.99674267100977,272.3110985788136,74153.33440920034,66.0,990.0,66.0,66.0,74.0,0.0006002829498371,0.0053479392594261,2.8600454322511053e-05,-8.7844e-05,0.089708104,1.80065e-05,5.3241e-05,0.0001689929999999,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1385,300,0,300,300,0.6260524529074083,0.6485011198678322,0.8628511870348806,9.77198697068404,90.22801302931596,9.77198697068404,0.0,90.22801302931596,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1527,80.35363457760315,0.0,19.64636542239685,0.0,26,26,26,26,169.53634577603142,272.92155548334847,74486.17544745047,66.0,990.0,66.0,66.0,74.0,0.0006029937740667,0.0053977792254103,2.913602056627116e-05,-0.000101279,0.089630631,1.7826000000000002e-05,5.267e-05,0.0001837375,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1377,300,0,300,300,0.6286295070003343,0.6460194839700971,0.8559610094460312,9.823182711198427,90.17681728880156,9.823182711198427,0.0,90.17681728880156,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1528,80.36649214659685,0.0,19.63350785340314,0.0,26,26,26,26,169.46858638743456,272.8450321816627,74444.41158621255,66.0,990.0,66.0,66.0,74.0,0.0006026974692408,0.0054518258486485,2.9722405083992697e-05,-7.4047e-05,0.090461101,1.846875e-05,5.5984e-05,0.00017004625,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1378,300,0,300,300,0.6283061864207524,0.6463308111603049,0.8568681512547345,9.81675392670157,90.18324607329843,9.81675392670157,0.0,90.18324607329843,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1548,80.62015503875969,0.0,19.37984496124032,0.0,26,26,26,26,168.13178294573643,271.327466593727,73618.59412817007,66.0,990.0,66.0,66.0,74.0,0.0005960175723514,0.0053778428007602,2.8921193189688666e-05,-8.0004e-05,0.090098622,1.789575e-05,5.65965e-05,0.00017261025,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1398,300,0,300,300,0.6219106455215226,0.6524905087285533,0.872566875650656,9.689922480620156,90.31007751937985,9.689922480620156,0.0,90.31007751937985,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1491,79.87927565392354,0.0,20.12072434607646,0.0,26,26,26,26,172.03621730382295,275.7183102495909,76020.58660688966,66.0,990.0,66.0,66.0,74.0,0.0006138728853118,0.0053634341509034,2.876642589107787e-05,-7.9728e-05,0.088480716,1.80285e-05,5.2311e-05,0.0001872595,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1341,300,0,300,291,0.6343500838958578,0.6397725142242796,0.8424249733069045,10.06036217303823,89.93963782696177,10.06036217303823,0.0,89.93963782696177,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1475,79.66101694915254,0.0,20.33898305084746,0.0,26,26,26,26,173.1864406779661,276.98809389204223,76722.40415794679,66.0,990.0,66.0,66.0,74.0,0.0006647202244067,0.0059246846224867,3.510188787593087e-05,-8.1434e-05,0.090516039,1.78935e-05,6.1656e-05,0.000180369,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1325,300,0,300,284,0.6306742972074058,0.6353594945229422,0.7849497330255538,10.16949152542373,89.83050847457628,10.16949152542373,0.0,89.83050847457628,2,2,19.0,145.0,25.0,145.0,0.0,1.0,1.0,145.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1526,80.34076015727392,0.0,19.65923984272608,0.0,26,26,26,26,169.60419397116644,272.99814078891154,74527.98487420236,66.0,990.0,66.0,66.0,74.0,0.0006477882103538,0.0058494018545985,3.421550205658044e-05,-4.8858e-05,0.090184411,1.808475e-05,5.91195e-05,0.000176042,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1376,300,0,300,300,0.6182445915348527,0.6378410298836272,0.7958229680927336,9.82961992136304,90.17038007863697,9.82961992136304,0.0,90.17038007863697,2,2,19.0,130.0,25.0,130.0,0.0,1.0,1.0,130.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1535,80.45602605863192,0.0,19.54397394136808,0.0,26,26,26,26,168.99674267100977,272.31109857881364,74153.33440920035,66.0,990.0,66.0,66.0,74.0,0.0006436873628664,0.0059222583580386,3.507314405935864e-05,-0.000125523,0.091188804,1.7789000000000002e-05,5.0709e-05,0.0001615699999999,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1385,300,0,300,300,0.6153833441586096,0.6404854950570483,0.8036321476665884,9.77198697068404,90.22801302931596,9.77198697068404,0.0,90.22801302931596,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1438,82.19749652294854,0.0,17.80250347705146,0.0,26,26,26,26,158.37413073713492,258.7013909611264,66926.40968522157,66.0,990.0,66.0,66.0,74.0,0.0006797709318497,0.0060024735921772,3.6029689224784826e-05,-8.0463e-05,0.091396153,1.7444e-05,5.02945e-05,0.000155817,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1288,256,0,300,275,0.5940456546769429,0.6509574701248805,0.8247588698669873,8.692628650904034,91.30737134909596,9.109874826147427,0.0,90.89012517385258,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1517,80.61964403427818,0.0,19.38035596572182,0.0,26,26,26,26,169.76796308503626,273.7676709914504,74948.73768008305,66.0,990.0,66.0,66.0,74.0,0.0006513328912326,0.0058396077872759,3.410101910921341e-05,-7.5932e-05,0.090512062,1.7956e-05,4.9753e-05,0.000161421,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1367,294,0,300,300,0.617490041665884,0.6340859549263312,0.7969352123621527,9.88793671720501,90.112063282795,9.492419248516809,0.0,90.5075807514832,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1531,80.40496407576747,0.0,19.59503592423253,0.0,26,26,26,26,169.26583932070542,272.6158335129464,74319.39268195849,66.0,990.0,66.0,66.0,74.0,0.0006464291463096,0.0058270993298395,3.395508659981627e-05,-7.6204e-05,0.090500813,1.7878500000000002e-05,5.1816e-05,0.000172755,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1381,300,0,300,300,0.6167761155645524,0.6363279666781572,0.8595075318981065,9.797517962116263,90.20248203788374,9.797517962116263,0.0,90.20248203788374,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1495,79.93311036789298,0.0,20.066889632107024,0.0,26,26,26,26,171.58127090301002,275.4667231797234,75881.91557937434,66.0,990.0,66.0,66.0,74.0,0.0006561656622073,0.0058630131322391,3.437492298880868e-05,-6.9746e-05,0.090572508,1.8479e-05,5.4408e-05,0.0001752055,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1361,300,0,268,300,0.6240744489447272,0.6417397122290524,0.8543078098619272,10.033444816053512,89.96655518394648,10.033444816053512,0.0,89.96655518394648,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1505,80.06644518272425,0.0,19.93355481727575,0.0,26,26,26,26,170.95415282392025,274.65610731410425,75435.97728493674,66.0,990.0,66.0,66.0,74.0,0.000609731288372,0.0052903300184456,2.798759170406743e-05,-7.993e-05,0.08801911,1.9244e-05,6.058e-05,0.000186549,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1364,300,0,282,300,0.6297146093167979,0.6447006758675761,0.8513644677191131,9.966777408637874,90.03322259136213,9.966777408637874,0.0,90.03322259136213,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1518,80.23715415019763,0.0,19.76284584980237,0.0,26,26,26,26,170.1501976284585,273.6130648652539,74864.10926495763,66.0,990.0,66.0,66.0,74.0,0.0006067433234519,0.0049741083175467,2.4741753554688137e-05,-7.1006e-05,0.087942174,1.878225e-05,5.33e-05,0.0002148985,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1368,300,0,300,300,0.6158880986744809,0.6579652393925508,0.860360006919768,9.881422924901186,90.1185770750988,9.881422924901186,0.0,90.1185770750988,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1519,80.25016458196181,0.0,19.749835418038185,0.0,26,26,26,26,170.08163265306123,273.5359806783368,74821.93272565943,66.0,990.0,66.0,66.0,74.0,0.0006060019348255,0.0053702106418225,2.8839162337544367e-05,-6.7391e-05,0.088845982,1.8509e-05,6.0408e-05,0.000182142,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1369,300,0,300,300,0.6312283973756256,0.6435172078112683,0.8481295214423131,9.874917709019092,90.12508229098091,9.874917709019092,0.0,90.12508229098091,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1534,80.4432855280313,0.0,19.556714471968707,0.0,26,26,26,26,169.0638852672751,272.38719005147465,74194.78130413817,66.0,990.0,66.0,66.0,74.0,0.0006011249960886,0.0053017292900659,2.8108333465142705e-05,-7.5069e-05,0.089662148,1.823425e-05,5.4938e-05,0.0001824675,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1384,300,0,300,300,0.6263733993978507,0.6481920340803511,0.8620329350944376,9.778357235984354,90.22164276401564,9.778357235984354,0.0,90.22164276401564,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1532,80.4177545691906,0.0,19.5822454308094,0.0,26,26,26,26,169.19843342036555,272.5395574404748,74277.81036984989,66.0,990.0,66.0,66.0,74.0,0.0006011676259791,0.0053799752886329,2.894413410630072e-05,-7.8756e-05,0.089858021,1.8375e-05,4.8936e-05,0.00016405925,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1382,300,0,300,300,0.6268786988966106,0.6474055944580439,0.8603614654188061,9.7911227154047,90.2088772845953,9.7911227154047,0.0,90.2088772845953,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1525,80.32786885245902,0.0,19.672131147540984,0.0,26,26,26,26,169.672131147541,273.07478817723273,74569.83993804052,66.0,990.0,66.0,66.0,74.0,0.0006032337357377,0.0054073260200709,2.923917468733643e-05,-5.1358e-05,0.089831242,1.805e-05,4.897e-05,0.000166609,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,1375,300,0,300,300,0.6292045330679447,0.6453445971558741,0.8541026811071267,9.836065573770492,90.1639344262295,9.836065573770492,0.0,90.1639344262295,2,2,19.0,150.0,25.0,150.0,0.0,1.0,1.0,150.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
